sample_id,theta_r,theta_s,alpha,n_vg,K_s,D_L,q_top_00,q_top_01,q_top_02,q_top_03,q_top_04,q_top_05,q_top_06,q_top_07,q_top_08,q_top_09,q_top_10,q_top_11,q_top_12,q_top_13,q_top_14,q_top_15,q_top_16,q_top_17,q_top_18,q_top_19,q_top_20,q_top_21,q_top_22,q_top_23,q_top_24,q_top_25,q_top_26,q_top_27,q_top_28,q_top_29,q_top_30,q_top_31,q_top_32,q_top_33,q_top_34,q_top_35,q_top_36,q_top_37,q_top_38,q_top_39,q_top_40,q_top_41,q_top_42,q_top_43,q_top_44,q_top_45,q_top_46,q_top_47,c_top,q_top_mean,q_top_peak,q_top_std,q_top_total,q_top_peak_time,split,split_mode,is_ood,ood_parameter,ood_quantile,ood_tail,severity_group,target_value
60,0.0432320595438,0.409368600119,0.0166147768889,2.55983773905,12.9133098911,2.58345821823,0.213485072895,0.364752191375,0.516019309855,0.667286428335,0.818553546815,0.969820665295,1.12108778378,1.27235490226,1.42362202074,1.57488913922,1.7261562577,1.87742337618,2.02869049466,1.81361978682,1.59854907899,1.38347837115,1.16840766332,0.95333695548,1.04287790037,1.13241884526,1.22195979015,1.31150073505,1.40104167994,1.49058262483,1.58012356972,1.66966451461,1.7592054595,1.84874640439,1.93828734928,2.02782829418,2.11736923907,2.20691018396,2.29645112885,2.38599207374,2.47553301863,3.28042641491,4.08531981118,4.89021320745,5.69510660373,6.5,5.78324481601,5.06648963203,4.34973444804,3.63297926406,2.91622408007,2.19946889609,1.4827137121,0.765958528116,0.619298513435,2.12595635979,6.5,1.46404310496,102.04590527,39,test,ood,True,q_top_peak,,high,peak_6.5,6.5
61,0.0596607318285,0.461083314322,0.0063931546436,2.66118831506,0.892696041602,11.2475948671,0.830549452964,0.859172579612,0.887795706259,0.916418832906,0.945041959554,0.973665086201,1.00228821285,1.0309113395,1.05953446614,1.08815759279,1.11678071944,1.14540384609,1.34574016924,1.54607649238,1.74641281553,1.94674913868,2.14708546183,2.34742178498,2.54775810813,2.74809443128,2.94843075443,3.14876707758,3.34910340073,3.54943972388,3.74977604703,3.95011237018,3.98856497901,4.02701758784,4.06547019666,4.10392280549,4.14237541432,4.18082802315,4.21928063197,4.2577332408,4.29618584963,4.33463845846,4.37309106728,4.41154367611,4.44999628494,5.47499814247,6.5,6.21873115785,5.9374623157,5.65619347355,5.3749246314,5.09365578925,4.8123869471,4.53111810494,0.597053628624,3.19535013225,6.5,1.69188249521,153.376806348,40,test,ood,True,q_top_peak,,high,peak_6.5,6.5
62,0.0791064654234,0.398522315714,0.0084238739117,2.11772985246,7.02324178887,1.68651332102,4.89899917618,4.6331310795,4.36726298283,4.10139488615,3.83552678948,3.5696586928,3.30379059612,3.03792249945,2.77205440277,2.5061863061,2.24031820942,1.97445011275,1.70858201607,1.44271391939,1.17684582272,1.32417742263,1.47150902253,1.61884062244,1.76617222235,1.91350382225,2.06083542216,2.20816702207,2.35549862198,2.50283022188,2.65016182179,2.84322440001,3.03628697823,3.22934955645,3.42241213467,3.61547471289,3.80853729111,4.00159986933,4.19466244755,4.38772502577,5.44386251288,6.5,6.13819064667,5.77638129334,5.41457194002,5.05276258669,4.69095323336,4.32914388003,3.9673345267,3.60552517337,3.24371582005,2.88190646672,2.52009711339,2.15828776006,0.872651153087,3.3271362309,6.5,1.33178233584,159.702539083,35,test,ood,True,q_top_peak,,high,peak_6.5,6.5
63,0.0706868209404,0.493366904846,0.0352972753913,1.59264712583,15.9275752812,8.69534217043,1.45061969982,1.59884049549,1.74706129117,1.89528208684,2.04350288251,2.19172367819,2.33994447386,2.48816526954,2.63638606521,2.78460686089,2.93282765656,3.08104845224,3.22926924791,2.0249725983,0.820675948694,1.13270802631,1.44474010393,1.75677218154,2.06880425916,2.38083633678,2.6928684144,3.00490049201,3.31693256963,3.62896464725,3.94099672486,4.25302880248,4.5650608801,6.5,6.36105901307,6.22211802614,6.0831770392,5.94423605227,5.80529506534,5.66635407841,5.52741309148,5.38847210455,5.24953111761,5.11059013068,4.97164914375,4.83270815682,4.69376716989,4.55482618296,4.41588519602,4.27694420909,4.13800322216,3.99906223523,3.8601212483,3.72118026136,0.33639828309,3.64112360187,6.5,1.56950398175,174.77393289,27,test,ood,True,q_top_peak,,high,peak_6.5,6.5
64,0.0735479564343,0.381650521055,0.0599810128689,1.18480734367,4.23841693066,9.08720996012,3.36771620948,3.75738627188,4.14705633428,4.53672639668,4.92639645908,4.26558438539,3.60477231171,2.94396023802,2.28314816433,1.62233609065,0.96152401696,2.36921921357,3.77691441018,5.18460960678,6.59230480339,8,7.4668704955,6.93374099099,6.40061148649,5.86748198199,5.33435247749,4.80122297298,4.26809346848,3.73496396398,3.20183445948,2.66870495497,2.13557545047,1.60244594597,1.6399391001,1.67743225424,1.71492540837,1.75241856251,1.78991171664,1.82740487078,1.86489802491,1.90239117905,1.93988433318,1.97737748732,2.01487064145,2.05236379559,2.08985694973,2.12735010386,2.164843258,2.20233641213,2.23982956627,2.2773227204,2.31481587454,2.35230902867,0.345667748412,3.26412572602,8,1.74977214756,156.678034849,15,test,ood,True,q_top_peak,,high,peak_8.0,8
65,0.0516526936603,0.42514739572,0.00551536709145,2.37920204895,7.43528568375,16.8104414651,0.405037154433,0.766702051841,1.12836694925,1.49003184666,1.85169674406,2.21336164147,2.57502653888,2.93669143629,3.2983563337,3.6600212311,4.02168612851,4.38335102592,4.74501592333,5.10668082074,5.46834571814,5.83001061555,6.19167551296,6.55334041037,6.91500530778,7.27667020518,7.63833510259,8,6.96651492143,5.93302984287,4.8995447643,3.86605968573,2.83257460716,1.7990895286,0.76560445003,0.912640885913,1.0596773218,1.20671375768,1.35375019356,1.50078662944,1.64782306533,1.79485950121,1.94189593709,2.08893237297,2.23596880886,2.38300524474,2.53004168062,1.76059232833,1.94180677199,2.12302121564,2.30423565929,2.48545010295,2.6666645466,2.84787899026,0.117762641902,3.25632440652,8,2.07495206637,156.303571513,21,test,ood,True,q_top_peak,,high,peak_8.0,8
66,0.0453766256545,0.472125991345,0.00849403051135,2.08438366425,12.2912736709,15.9818292784,2.31121860387,2.59565767368,2.88009674349,3.16453581329,3.4489748831,3.73341395291,4.01785302271,4.30229209252,4.58673116232,4.87117023213,5.15560930194,5.44004837174,5.72448744155,6.00892651136,6.29336558116,6.57780465097,6.86224372077,7.14668279058,7.43112186039,7.71556093019,8,7.63700608038,7.27401216075,6.91101824113,6.54802432151,6.18503040189,5.82203648226,5.45904256264,5.09604864302,4.73305472339,4.37006080377,4.00706688415,3.64407296453,3.2810790449,2.91808512528,2.99705260574,3.0760200862,3.15498756666,3.23395504712,3.31292252759,3.39189000805,2.30238779053,1.21288557302,0.123383355508,1.02755191709,1.93172047867,2.83588904025,3.74005760183,0.327624095303,4.46862786205,8,1.91943221742,214.494137379,20,test,ood,True,q_top_peak,,high,peak_8.0,8
67,0.0496663754726,0.452004838647,0.0124937869378,2.35791037271,0.341891416728,10.3971965344,4.30267465777,4.56676932508,4.83086399238,5.09495865968,5.35905332698,5.62314799428,5.88724266158,6.15133732889,6.41543199619,6.67952666349,6.94362133079,7.20771599809,7.4718106654,7.7359053327,8,7.5870682144,7.17413642881,6.76120464321,6.34827285761,5.93534107202,5.52240928642,5.10947750082,4.69654571523,4.28361392963,3.87068214403,3.45775035844,3.04481857284,2.63188678725,2.21895500165,1.80602321605,1.75506428698,1.7041053579,1.74736480735,1.7906242568,1.83388370626,1.87714315571,1.92040260516,1.96366205461,2.00692150406,2.05018095351,2.09344040296,2.13669985241,2.17995930186,2.22321875131,2.26647820077,2.30973765022,2.93359301861,3.55744838701,0.77324448788,4.1889202899,8,2.08538021706,201.068173915,14,test,ood,True,q_top_peak,,high,peak_8.0,8
68,0.0352137544009,0.459446063607,0.0107871614299,2.27412278042,0.272512291973,4.64721407264,3.04716644339,2.6559245619,2.2646826804,1.8734407989,1.4821989174,1.0909570359,2.47276562872,3.85457422154,5.23638281436,6.61819140718,8,7.5249443591,7.04988871819,6.57483307729,6.09977743638,5.62472179548,5.14966615457,4.67461051367,4.19955487276,3.72449923186,3.24944359095,2.77438795005,4.60580296854,4.54772416134,4.48964535414,4.43156654694,4.37348773974,4.31540893254,4.25733012533,4.19925131813,4.14117251093,4.08309370373,4.02501489653,3.96693608933,3.90885728213,3.85077847492,3.79269966772,3.73462086052,3.67654205332,3.61846324612,3.56038443892,3.50230563172,3.44422682451,3.38614801731,3.32806921011,3.26999040291,3.21191159571,3.15383278851,0.428880663484,4.08578910524,8,1.41499516374,196.117877052,10,test,ood,True,q_top_peak,,high,peak_8.0,8
69,0.0668366099658,0.4553914993,0.135880072169,1.46463671758,0.315803765329,15.3598347781,1.73543224076,1.97734291196,2.21925358315,2.46116425435,2.70307492554,2.94498559673,3.18689626793,3.42880693912,3.67071761032,3.91262828151,4.15453895271,4.3964496239,3.27605036125,2.1556510986,1.03525183594,1.02539623929,1.01554064263,1.00568504597,0.995829449311,0.985973852653,0.976118255995,0.966262659337,0.956407062679,0.946551466021,0.936695869363,0.926840272705,0.916984676047,0.907129079389,0.897273482731,0.887417886073,0.877562289415,1.89505339093,2.91254449244,3.93003559395,4.94752669546,5.96501779698,6.98250889849,8,7.53016563709,7.06033127418,6.59049691127,6.12066254836,5.65082818545,5.18099382254,4.71115945963,4.24132509672,3.77149073381,3.3016563709,0.530475756001,3.06820228378,8,2.10227315279,147.273709622,37,test,ood,True,q_top_peak,,high,peak_8.0,8
70,0.0535966123191,0.431740737692,0.0101948420655,1.19605296306,1.96183053536,11.6682584897,2.58194168312,2.4835443104,2.38514693769,2.28674956497,2.18835219226,2.08995481955,1.99155744683,1.89316007412,1.7947627014,1.69636532869,1.59796795597,1.49957058326,1.40117321055,1.30277583783,1.35810457064,1.41343330345,1.46876203626,1.52409076907,1.57941950188,1.63474823469,1.6900769675,1.74540570031,1.80073443312,1.85606316593,1.91139189874,1.96672063155,2.02204936436,2.07737809716,2.13270682997,2.18803556278,2.24336429559,2.2986930284,2.35402176121,3.76551632091,5.17701088061,6.5885054403,8,7.48136888175,6.9627377635,6.44410664525,5.925475527,5.40684440875,4.88821329049,4.36958217224,3.85095105399,3.8099721614,3.76899326881,3.72801437622,0.144239157556,2.97136489563,8,1.81186177575,142.62551499,36,test,ood,True,q_top_peak,,high,peak_8.0,8
71,0.0958424724315,0.363046416128,0.00805057441838,1.76798369654,0.286761845673,19.0439185847,2.13665091894,2.09403510032,2.05141928169,2.00880346306,1.96618764444,1.92357182581,1.88095600718,2.56084978416,3.24074356114,3.92063733812,4.6005311151,5.28042489208,5.96031866906,6.64021244604,7.32010622302,8,6.58277376305,5.1655475261,3.74832128915,2.3310950522,2.21430795423,2.09752085625,1.98073375828,1.86394666031,1.74715956234,1.63037246436,1.51358536639,1.39679826842,1.28001117045,1.16322407247,1.0464369745,0.929649876528,0.812862778556,0.696075680583,0.579288582611,0.855762281242,1.13223597987,1.4087096785,1.68518337714,1.96165707577,2.2381307744,2.51460447303,2.79107817166,3.06755187029,3.34402556892,3.62049926755,3.89697296619,4.17344666482,0.440794827454,2.77197954326,8,1.8076891165,133.055018076,15,test,ood,True,q_top_peak,,high,peak_8.0,8
72,0.0452872387717,0.502481023459,0.126244591854,2.611893649,0.380771858691,7.28201538931,2.62000173149,2.61838839494,2.61677505838,2.61516172183,2.61354838528,2.61193504872,2.39162296146,2.17131087419,1.95099878692,1.73068669965,1.51037461238,1.29006252512,1.06975043785,0.849438350581,1.87094715764,2.8924559647,3.91396477176,4.93547357882,5.95698238588,6.97849119294,8,7.81362946491,7.62725892983,7.44088839474,7.25451785965,7.06814732457,6.88177678948,6.69540625439,6.5090357193,6.32266518422,6.13629464913,5.94992411404,5.76355357896,5.57718304387,5.39081250878,5.2044419737,5.01807143861,4.83170090352,4.64533036843,4.45895983335,4.27258929826,4.08621876317,4.134423544,4.18262832484,4.23083310567,4.2790378865,4.32724266733,4.37544744816,0.71227322374,4.45179979192,8,1.99684257615,213.686390012,20,test,ood,True,q_top_peak,,high,peak_8.0,8
73,0.0440046851345,0.489589707105,0.133197958009,1.3381029049,3.42060900492,18.9072889097,1.41407199403,1.72466203367,2.03525207331,2.34584211295,2.65643215259,2.96702219223,3.27761223187,3.58820227151,3.92757132754,4.26694038358,4.60630943962,4.94567849566,5.2850475517,5.62441660773,5.96378566377,6.30315471981,6.64252377585,6.98189283189,7.32126188792,7.66063094396,8,7.75777232413,7.51554464825,7.27331697238,7.03108929651,6.78886162063,6.54663394476,6.30440626889,6.06217859302,5.81995091714,5.57772324127,5.3354955654,5.09326788952,4.85104021365,4.60881253778,4.3665848619,4.12435718603,3.88212951016,3.63990183428,3.58785377423,3.53580571417,3.48375765411,3.43170959405,3.37966153399,3.32761347393,2.38523627155,1.44285906917,0.500481866794,0.504279584509,4.69150743893,8,1.90256371243,225.192357069,20,test,ood,True,q_top_peak,,high,peak_8.0,8
74,0.0547327001219,0.414063610576,0.10537695853,1.56288759057,0.980716997354,5.69432407567,0.157306090399,0.406072150588,0.654838210778,0.903604270967,1.15237033116,1.40113639135,1.64990245154,1.89866851173,2.14743457191,2.3962006321,2.64496669229,2.89373275248,4.17029956436,5.44686637624,6.72343318812,8,7.53315239845,7.0663047969,6.59945719534,6.13260959379,5.66576199224,5.19891439069,4.73206678914,4.26521918758,3.79837158603,3.33152398448,3.31754258636,3.30356118824,3.28957979012,3.275598392,3.26161699389,3.24763559577,3.23365419765,3.21967279953,3.20569140141,3.10837470776,3.01105801412,2.91374132047,2.81642462682,2.71910793317,2.62179123952,2.52447454588,2.42715785223,2.32984115858,2.23252446493,2.13520777129,2.03789107764,1.94057438399,0.57163348624,3.31547783629,8,1.81897593012,159.142936142,15,test,ood,True,q_top_peak,,high,peak_8.0,8
75,0.042084422909,0.385776357325,0.0521902734707,2.25078814931,2.45826529675,2.08335260818,2.44948977958,2.84595479532,3.24241981107,3.63888482681,4.03534984256,4.4318148583,4.82827987405,5.22474488979,5.62120990553,6.01767492128,6.41413993702,6.81060495277,7.20706996851,7.60353498426,8,6.29869189516,4.59738379031,2.89607568547,2.67767186083,2.4592680362,2.24086421156,2.02246038692,1.80405656229,1.58565273765,1.36724891302,1.14884508838,0.930441263743,0.894119355069,0.857797446396,0.821475537723,0.78515362905,0.748831720376,0.712509811703,0.67618790303,0.639865994357,0.603544085683,0.56722217701,0.530900268337,0.494578359664,0.45825645099,0.421934542317,0.385612633644,0.349290724971,0.312968816297,0.278151667548,0.243334518799,0.20851737005,0.173700221302,0.20837818085,2.49091222943,8,2.3449834208,119.563787013,14,test,ood,True,q_top_peak,,high,peak_8.0,8
76,0.0572604927459,0.393866864211,0.0223618826708,1.62851918267,10.1287994766,12.2397607137,2.33340316108,2.28561669749,2.2378302339,2.1900437703,2.14225730671,2.09447084311,2.04668437952,1.99889791593,1.95111145233,1.90332498874,1.85553852515,1.80775206155,1.75996559796,1.71217913437,1.66439267077,1.61660620718,1.56881974359,1.52103327999,1.4732468164,1.4254603528,1.77148875529,2.11751715777,2.46354556026,2.80957396274,3.15560236522,3.50163076771,3.84765917019,4.19368757268,4.53971597516,4.88574437764,5.23177278013,5.57780118261,5.9238295851,6.26985798758,6.61588639006,6.96191479255,7.30794319503,7.65397159752,8,5.95838154484,3.91676308969,1.87514463453,3.03349454532,4.19184445611,3.57333152785,2.95481859959,2.33630567132,1.71779274306,0.964342757474,3.33282614847,8,1.89199807082,159.975655126,38,test,ood,True,q_top_peak,,high,peak_8.0,8
77,0.0577931479646,0.415738667701,0.110522256745,1.88779115914,23.1859153499,7.00258484567,4.27983945358,4.04688294591,3.81392643823,3.58096993056,1.85529514934,0.129620368116,0.40895509649,0.688289824863,0.967624553237,1.24695928161,1.52629400998,1.80562873836,2.08496346673,3.26797077338,4.45097808004,5.63398538669,6.81699269335,8,7.74574021695,7.4914804339,7.23722065085,6.9829608678,6.72870108475,6.4744413017,6.22018151865,5.9659217356,5.71166195255,5.45740216951,5.20314238646,4.94888260341,4.69462282036,4.44036303731,4.18610325426,3.93184347121,3.67758368816,3.42332390511,3.16906412206,2.91480433901,2.66054455596,2.40628477291,2.15202498986,1.89776520681,1.64350542376,1.38924564071,1.13498585766,0.880726074615,0.626466291566,0.372206508517,0.816504448601,3.67446618901,8,2.24892781594,176.374377072,17,test,ood,True,q_top_peak,,high,peak_8.0,8
78,0.06106033774,0.506770952099,0.043301732149,1.61661343786,0.575628045671,1.47424827034,0.783615939731,1.16823104326,1.55284614679,1.93746125031,2.01143661843,3.00953051536,4.00762441229,5.00571830922,6.00381220614,7.00190610307,8,7.69990877155,7.3998175431,7.09972631465,6.79963508619,6.49954385774,6.19945262929,5.89936140084,5.59927017239,5.29917894394,4.99908771549,4.69899648703,4.39890525858,4.09881403013,3.79872280168,3.49863157323,3.19854034478,2.89844911633,2.59835788787,2.29826665942,1.99817543097,1.69808420252,1.39799297407,1.09790174562,0.797810517166,0.884774082196,0.971737647227,1.05870121226,1.14566477729,1.23262834232,1.31959190735,1.40655547238,1.49351903741,1.58048260244,1.66744616747,1.7544097325,1.84137329753,1.92833686256,0.844353566102,3.34875073229,8,2.22244892696,160.74003515,10,test,ood,True,q_top_peak,,high,peak_8.0,8
79,0.0485951026433,0.402240224366,0.0388846334106,1.53690096706,0.431468781678,15.665986963,2.33806819415,2.32994986018,2.32183152621,2.31371319225,2.30559485828,2.29747652431,2.28935819034,2.28123985638,2.27312152241,2.26500318844,2.25688485448,2.24876652051,2.24064818654,2.23252985257,2.22441151861,2.21629318464,2.20817485067,2.20005651671,2.19193818274,4.12795878849,6.06397939425,8,6.02697324123,4.05394648246,2.08091972369,2.04691238916,2.01290505463,1.97889772011,1.94489038558,1.91088305105,1.83954101432,1.76819897758,1.69685694085,1.62551490412,1.55417286738,1.48283083065,1.41148879391,1.34014675718,1.26880472045,1.19746268371,1.12612064698,1.05477861025,0.983436573511,0.912094536778,0.840752500044,0.76941046331,0.698068426576,0.626726389842,0.12145520324,2.19749444684,8,1.3696930113,105.479733449,21,test,ood,True,q_top_peak,,high,peak_8.0,8
80,0.0663720646257,0.479998982412,0.099622445814,1.76952497454,1.1656024557,9.81987008793,3.79495973527,3.68252072657,3.57008171786,3.45764270916,3.34520370045,3.23276469175,3.12032568304,3.00788667434,2.89544766563,2.78300865693,2.67056964822,2.55813063952,2.44569163081,2.33325262211,2.2208136134,2.1083746047,4.37297876014,4.61478017613,4.85658159212,5.09838300811,5.3401844241,5.58198584009,5.82378725608,6.06558867207,6.30739008807,6.54919150406,6.79099292005,7.03279433604,7.27459575203,7.51639716802,7.75819858401,8,1.39219331053,1.57951208108,1.76683085162,1.95414962216,2.14146839271,2.32878716325,2.5161059338,2.70342470434,2.89074347489,3.07806224543,3.26538101598,3.45269978652,3.64001855706,3.82733732761,4.01465609815,4.2019748687,0.252238450041,3.97841354656,8,1.78718310112,190.963850235,31,test,ood,True,q_top_peak,,high,peak_8.0,8
81,0.0627476088905,0.417177016215,0.0108592570048,2.29654856209,0.292736176883,18.2349684001,1.45659170631,1.72181354425,1.9870353822,2.25225722014,2.51747905808,2.78270089603,3.04792273397,3.31314457191,3.57836640986,3.8435882478,4.10881008574,4.37403192368,4.63925376163,5.11936036711,5.59946697259,6.07957357807,6.55968018355,7.03978678904,7.51989339452,8,4.44712199787,0.894243995732,0.835865161098,0.777486326464,0.719107491829,0.660728657195,0.602349822561,0.543970987927,0.485592153292,0.427213318658,0.368834484024,0.638666873569,0.908499263115,1.17833165266,1.44816404221,1.71799643175,1.9878288213,2.25766121084,2.52749360039,2.79732598994,3.06715837948,3.33699076903,3.60682315857,3.87665554812,4.14648793766,4.41632032721,4.68615271676,4.9559851063,0.580857484076,2.99703777192,8,2.02515997454,143.857813052,19,test,ood,True,q_top_peak,,high,peak_8.0,8
82,0.0603892774917,0.496102380265,0.0653387914898,2.1594060559,3.26479426839,1.04776939635,1.90174273314,1.73852375733,1.57530478153,1.41208580572,1.49483574117,1.57758567662,1.66033561207,1.74308554752,1.82583548297,1.90858541842,1.99133535386,2.07408528931,2.15683522476,2.23958516021,2.32233509566,2.40508503111,1.88032291789,1.35556080468,0.830798691459,1.15667147821,1.48254426496,1.80841705171,2.13428983847,2.46016262522,2.78603541197,3.11190819872,3.43778098547,3.76365377223,4.08952655898,4.41539934573,4.74127213248,5.06714491923,5.39301770599,5.71889049274,6.04476327949,6.37063606624,6.69650885299,7.02238163974,7.3482544265,7.67412721325,8,7.15458004567,6.30916009133,5.463740137,4.61832018267,3.77290022833,2.927480274,2.08206031967,0.418509633849,3.48219774301,8,2.07287004868,167.145491664,40,test,ood,True,q_top_peak,,high,peak_8.0,8
83,0.0467308702399,0.36482145279,0.0118744000811,2.57802635991,5.48651468202,17.9000789648,2.85526713638,3.28399487501,3.71272261365,4.14145035228,4.57017809092,4.99890582955,5.42763356819,5.85636130682,6.28508904546,6.71381678409,7.14254452273,7.57127226136,8,7.5273590913,7.0547181826,6.58207727389,6.10943636519,5.63679545649,5.16415454779,4.69151363908,4.21887273038,3.74623182168,3.27359091298,2.80095000427,2.32830909557,1.85566818687,1.38302727817,1.34844459374,1.31386190931,1.27927922488,1.24469654045,1.21011385602,1.17553117159,1.14094848716,1.10636580273,1.0717831183,1.40166180476,1.73154049122,2.06141917768,2.39129786414,2.7211765506,3.05105523706,2.80008832335,2.54912140964,2.29815449593,2.04718758222,1.79622066851,1.5452537548,0.369389106925,3.54619047993,8,2.12045845694,170.217143037,12,test,ood,True,q_top_peak,,high,peak_8.0,8
84,0.0392181699997,0.366869258917,0.0267139570766,2.52678125217,1.88758344801,18.7965846495,3.51894539607,3.40584203764,3.29273867921,3.17963532078,3.06653196235,2.95342860391,2.84032524548,2.72722188705,2.61411852862,2.50101517019,2.38791181176,2.27480845333,2.1617050949,2.04860173647,1.93549837803,1.8223950196,1.70929166117,1.59618830274,1.48308494431,1.36998158588,1.25687822745,1.14377486902,1.03067151059,0.917568152154,0.804464793723,0.691361435292,0.57825807686,0.465154718429,0.352051359998,0.83608922113,1.32012708226,1.80416494339,2.28820280453,2.77224066566,3.25627852679,3.74031638792,4.22435424905,8,6.76677972488,5.53355944975,4.30033917463,3.0671188995,3.05939646028,3.05167402106,3.04395158184,3.03622914262,3.0285067034,3.02078426419,0.990084382148,2.54749096387,8,1.4994514036,122.279566266,37,test,ood,True,q_top_peak,,high,peak_8.0,8
85,0.0645477640285,0.377084914925,0.0133058310665,2.45399503827,22.2770154169,10.7049334181,3.21502260773,3.18879192434,3.16256124094,3.13633055755,3.11009987415,3.1030078703,3.09591586645,3.0888238626,3.08173185875,3.0746398549,3.06754785105,3.0604558472,3.05336384335,3.0462718395,3.03917983565,3.0320878318,3.02499582795,3.0179038241,3.01081182025,3.0037198164,2.99662781255,2.9895358087,2.98244380485,2.975351801,2.96825979715,2.9611677933,2.95407578945,2.9469837856,2.93989178175,2.9327997779,2.92570777405,2.9186157702,2.91152376635,2.9044317625,2.89733975865,2.8902477548,2.88315575095,2.8760637471,2.86897174325,5.43448587162,8,5.3486003943,2.69720078861,2.42660300839,2.15600522817,1.88540744794,1.61480966772,1.3442118875,0.887503610347,3.08841216519,8,0.951021656972,148.243783929,40,test,ood,True,q_top_peak,,high,peak_8.0,8
86,0.0418266410674,0.379258638215,0.0176217242147,2.63525970303,2.23296981402,9.7053516167,1.55003049817,1.57929680014,1.6085631021,1.63782940407,1.66709570603,1.696362008,1.72562830996,1.75489461192,2.4487952106,3.14269580927,3.83659640795,4.53049700662,5.2243976053,5.91829820397,6.61219880265,7.30609940132,8,6.23599336046,4.47198672092,3.45930837771,2.4466300345,1.43395169129,1.47845573213,1.52295977298,1.56746381383,1.61196785467,1.65647189552,1.70097593636,1.74547997721,1.78998401806,1.8344880589,1.87899209975,1.92349614059,1.96800018144,2.01250422229,2.05700826313,2.10151230398,2.14601634482,2.19052038567,2.23502442652,2.27952846736,2.32403250821,2.36853654906,2.4130405899,2.45754463075,2.50204867159,2.54655271244,2.59105675329,0.194753299743,2.73314190382,8,1.62848851688,131.190811383,16,test,ood,True,q_top_peak,,high,peak_8.0,8
87,0.0364641818483,0.395174016364,0.025542315054,1.35358916485,5.42341966336,8.25839169231,3.06695322984,3.771674197,4.47639516417,5.18111613134,5.8858370985,6.59055806567,7.29527903283,8,5.43830996224,2.87661992447,0.31492988671,0.797743301463,1.28055671622,1.76337013097,2.24618354572,2.72899696047,3.21181037523,3.69462378998,4.17743720473,4.66025061948,4.59708348,4.55413948625,4.51119549249,4.46825149873,4.42530750498,4.38236351122,4.33941951746,4.29647552371,4.25353152995,4.21058753619,4.16764354244,4.12469954868,4.08175555492,4.03881156117,3.99586756741,3.95292357365,3.9099795799,3.86703558614,3.82409159238,3.78114759863,3.73820360487,3.69525961111,3.65231561736,3.6093716236,3.56642762984,3.52348363609,3.48053964233,3.43759564857,0.17406672703,3.95716985702,8,1.3570545202,189.944153137,7,test,ood,True,q_top_peak,,high,peak_8.0,8
88,0.0715293639996,0.446742371338,0.0802544335434,2.22567421555,0.84871265928,16.856631984,1.77925292839,1.85718547021,1.93511801203,2.01305055385,2.09098309567,2.16891563749,2.2468481793,2.32478072112,2.40271326294,2.48064580476,2.55857834658,2.6365108884,2.71444343021,2.79237597203,2.87030851385,2.94824105567,3.02617359749,3.10410613931,3.18203868113,3.25997122294,3.79124264864,4.32251407433,5.54834271622,6.77417135811,8,7.6457529435,7.291505887,6.9372588305,6.58301177401,6.22876471751,5.87451766101,5.52027060451,5.16602354801,4.81177649151,4.45752943502,4.10328237852,3.74903532202,3.39478826552,3.04054120902,2.68629415252,2.33204709603,1.97780003953,1.62355298303,1.89749293192,2.17143288081,2.4453728297,2.71931277858,2.99325272747,0.647854703234,3.63498187079,8,1.75950182973,174.479129798,24,test,ood,True,q_top_peak,,high,peak_8.0,8
89,0.0889454521644,0.405352601222,0.0531652929213,2.48786638926,19.654908248,7.77868206249,1.62509775615,1.67358057597,1.72206339578,1.77054621559,1.81902903541,1.86751185522,1.91599467503,1.96447749484,2.01296031466,2.06144313447,2.10992595428,2.1584087741,2.20689159391,2.25537441372,2.30385723353,2.50207477954,2.70029232555,2.89850987155,3.09672741756,3.29494496357,3.49316250957,3.69138005558,3.88959760159,4.08781514759,4.2860326936,4.48425023961,3.95232374407,4.45828327606,4.96424280805,5.47020234004,5.97616187204,6.48212140403,6.98808093602,7.49404046801,8,7.51306201665,7.0261240333,6.53918604995,6.0522480666,5.56531008325,5.0783720999,4.59143411655,4.1044961332,3.61755814985,3.1306201665,2.64368218315,2.15674419981,1.66980621646,0.237907975428,3.77845938316,8,1.85858354284,181.366050391,34,test,ood,True,q_top_peak,,high,peak_8.0,8
90,0.0618862002432,0.500015037816,0.00635446392985,1.39670236642,1.45472703957,18.6138171167,0.579352083396,0.721179439654,0.863006795913,1.00483415217,1.14666150843,1.28848886469,1.43031622095,2.3688424751,3.30736872925,4.2458949834,5.18442123755,6.1229474917,7.06147374585,8,7.01462668775,6.02925337551,5.04388006326,4.05850675102,3.847143255,3.63577975898,3.42441626297,3.21305276695,3.00168927094,2.79032577492,2.5789622789,2.36759878289,2.15623528687,1.94487179085,1.73350829484,1.52214479882,1.3107813028,1.09941780679,0.888054310771,0.676690814755,0.775409139431,0.874127464107,0.972845788783,1.07156411346,1.17028243813,1.26900076281,1.36771908749,1.46643741216,1.56515573684,1.66387406151,1.76259238619,1.86131071087,1.96002903554,2.05874736022,0.106862640595,2.53126713877,8,1.86938159918,121.500822661,13,test,ood,True,q_top_peak,,high,peak_8.0,8
